location_id,date,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,year,month,day
lk_matara,2022-10-22 00:00:00+00:00,25.558333333333334,6.8,4.460833333333333,89.58333333333333,1011.3041666666667,97.66666666666667,163.16666666666666,2022,10,22
lk_matara,2022-10-23 00:00:00+00:00,25.7,3.8000000000000007,5.1425,87.75,1011.1875,79.04166666666667,206.875,2022,10,23
lk_matara,2022-10-24 00:00:00+00:00,25.491666666666664,10.1,4.682916666666666,88.83333333333333,1010.5333333333333,86.125,204.20833333333334,2022,10,24
lk_matara,2022-10-25 00:00:00+00:00,26.1375,5.4,4.095,88.83333333333333,1010.5333333333333,77.125,209.66666666666666,2022,10,25
lk_matara,2022-10-26 00:00:00+00:00,26.191666666666666,4.5,1.6833333333333333,86.41666666666667,1010.8708333333334,90.04166666666667,214.625,2022,10,26
lk_matara,2022-10-27 00:00:00+00:00,26.09583333333333,6.5,1.3004166666666668,87.5,1010.0749999999999,38.791666666666664,213.04166666666666,2022,10,27
lk_matara,2022-10-28 00:00:00+00:00,26.516666666666666,0.8,1.4275,83.79166666666667,1008.4708333333333,33.208333333333336,269.1666666666667,2022,10,28
lk_matara,2022-10-29 00:00:00+00:00,26.34166666666667,3.2,0.9779166666666667,85.41666666666667,1008.3958333333334,85.75,256.875,2022,10,29
lk_matara,2022-10-30 00:00:00+00:00,26.329166666666666,2.9,1.8108333333333333,86.70833333333333,1008.3958333333334,87.45833333333333,263.6666666666667,2022,10,30
lk_matara,2022-10-31 00:00:00+00:00,26.329166666666666,6.300000000000001,2.1733333333333333,87.33333333333333,1008.4833333333332,55.583333333333336,242.125,2022,10,31
lk_matara,2022-11-01 00:00:00+00:00,25.891666666666666,7.299999999999999,4.778333333333333,87.66666666666667,1009.9666666666667,83.83333333333333,210.125,2022,11,1
lk_matara,2022-11-02 00:00:00+00:00,26.804166666666664,0.4,3.997916666666667,79.79166666666667,1009.4541666666668,51.875,269.3333333333333,2022,11,2
lk_matara,2022-11-03 00:00:00+00:00,26.045833333333334,2.6,3.5124999999999997,86.54166666666667,1009.6958333333333,95.70833333333333,203.66666666666666,2022,11,3
